LapNumber,GP,Year,TrackStatus,Label
16,Azerbaijan Grand Prix,2024,1,AllClear
17,Azerbaijan Grand Prix,2024,1,AllClear
18,Azerbaijan Grand Prix,2024,1,AllClear
19,Azerbaijan Grand Prix,2024,1,AllClear
20,Azerbaijan Grand Prix,2024,1,AllClear
21,Azerbaijan Grand Prix,2024,1,AllClear
22,Azerbaijan Grand Prix,2024,1,AllClear
23,Azerbaijan Grand Prix,2024,1,AllClear
24,Azerbaijan Grand Prix,2024,1,AllClear
25,Azerbaijan Grand Prix,2024,1,AllClear
26,Azerbaijan Grand Prix,2024,1,AllClear
27,Azerbaijan Grand Prix,2024,1,AllClear
28,Azerbaijan Grand Prix,2024,1,AllClear
29,Azerbaijan Grand Prix,2024,1,AllClear
30,Azerbaijan Grand Prix,2024,1,AllClear
31,Azerbaijan Grand Prix,2024,1,AllClear
32,Azerbaijan Grand Prix,2024,1,AllClear
33,Azerbaijan Grand Prix,2024,1,AllClear
34,Azerbaijan Grand Prix,2024,1,AllClear
35,Azerbaijan Grand Prix,2024,2,Yellow
36,Azerbaijan Grand Prix,2024,2,Yellow
37,Azerbaijan Grand Prix,2024,1,AllClear
38,Azerbaijan Grand Prix,2024,1,AllClear
39,Azerbaijan Grand Prix,2024,1,AllClear
40,Azerbaijan Grand Prix,2024,1,AllClear
41,Azerbaijan Grand Prix,2024,1,AllClear
42,Azerbaijan Grand Prix,2024,1,AllClear
43,Azerbaijan Grand Prix,2024,1,AllClear
44,Azerbaijan Grand Prix,2024,1,AllClear
45,Azerbaijan Grand Prix,2024,1,AllClear
46,Azerbaijan Grand Prix,2024,1,AllClear
47,Azerbaijan Grand Prix,2024,1,AllClear
48,Azerbaijan Grand Prix,2024,1,AllClear
49,Azerbaijan Grand Prix,2024,6,VSC
50,Azerbaijan Grand Prix,2024,6,VSC
51,Azerbaijan Grand Prix,2024,6,VSC
1,Singapore Grand Prix,2024,1,AllClear
2,Singapore Grand Prix,2024,1,AllClear
3,Singapore Grand Prix,2024,1,AllClear
4,Singapore Grand Prix,2024,1,AllClear
5,Singapore Grand Prix,2024,1,AllClear
6,Singapore Grand Prix,2024,1,AllClear
7,Singapore Grand Prix,2024,1,AllClear
8,Singapore Grand Prix,2024,1,AllClear
9,Singapore Grand Prix,2024,1,AllClear
10,Singapore Grand Prix,2024,1,AllClear
11,Singapore Grand Prix,2024,1,AllClear
12,Singapore Grand Prix,2024,1,AllClear
13,Singapore Grand Prix,2024,1,AllClear
14,Singapore Grand Prix,2024,1,AllClear
15,Singapore Grand Prix,2024,1,AllClear
16,Singapore Grand Prix,2024,1,AllClear
17,Singapore Grand Prix,2024,1,AllClear
18,Singapore Grand Prix,2024,1,AllClear
19,Singapore Grand Prix,2024,1,AllClear
20,Singapore Grand Prix,2024,1,AllClear
21,Singapore Grand Prix,2024,1,AllClear
22,Singapore Grand Prix,2024,1,AllClear
23,Singapore Grand Prix,2024,1,AllClear
24,Singapore Grand Prix,2024,1,AllClear
25,Singapore Grand Prix,2024,1,AllClear
26,Singapore Grand Prix,2024,1,AllClear
27,Singapore Grand Prix,2024,1,AllClear
28,Singapore Grand Prix,2024,1,AllClear
29,Singapore Grand Prix,2024,1,AllClear
30,Singapore Grand Prix,2024,1,AllClear
31,Singapore Grand Prix,2024,1,AllClear
32,Singapore Grand Prix,2024,1,AllClear
33,Singapore Grand Prix,2024,1,AllClear
34,Singapore Grand Prix,2024,1,AllClear
35,Singapore Grand Prix,2024,1,AllClear
36,Singapore Grand Prix,2024,1,AllClear
37,Singapore Grand Prix,2024,1,AllClear
38,Singapore Grand Prix,2024,1,AllClear
39,Singapore Grand Prix,2024,1,AllClear
40,Singapore Grand Prix,2024,1,AllClear
41,Singapore Grand Prix,2024,1,AllClear
42,Singapore Grand Prix,2024,1,AllClear
43,Singapore Grand Prix,2024,1,AllClear
44,Singapore Grand Prix,2024,1,AllClear
45,Singapore Grand Prix,2024,1,AllClear
46,Singapore Grand Prix,2024,1,AllClear
47,Singapore Grand Prix,2024,1,AllClear
48,Singapore Grand Prix,2024,1,AllClear
49,Singapore Grand Prix,2024,1,AllClear
50,Singapore Grand Prix,2024,1,AllClear
51,Singapore Grand Prix,2024,1,AllClear
52,Singapore Grand Prix,2024,1,AllClear
53,Singapore Grand Prix,2024,1,AllClear
54,Singapore Grand Prix,2024,1,AllClear
55,Singapore Grand Prix,2024,1,AllClear
56,Singapore Grand Prix,2024,1,AllClear
57,Singapore Grand Prix,2024,1,AllClear
58,Singapore Grand Prix,2024,1,AllClear
59,Singapore Grand Prix,2024,1,AllClear
60,Singapore Grand Prix,2024,1,AllClear
61,Singapore Grand Prix,2024,1,AllClear
62,Singapore Grand Prix,2024,1,AllClear
1,United States Grand Prix,2024,2,Yellow
2,United States Grand Prix,2024,4,SafetyCar
3,United States Grand Prix,2024,4,SafetyCar
4,United States Grand Prix,2024,4,SafetyCar
5,United States Grand Prix,2024,4,SafetyCar
6,United States Grand Prix,2024,1,AllClear
7,United States Grand Prix,2024,1,AllClear
8,United States Grand Prix,2024,1,AllClear
9,United States Grand Prix,2024,1,AllClear
10,United States Grand Prix,2024,2,Yellow
11,United States Grand Prix,2024,1,AllClear
12,United States Grand Prix,2024,1,AllClear
13,United States Grand Prix,2024,1,AllClear
14,United States Grand Prix,2024,1,AllClear
15,United States Grand Prix,2024,1,AllClear
16,United States Grand Prix,2024,1,AllClear
17,United States Grand Prix,2024,1,AllClear
18,United States Grand Prix,2024,1,AllClear
19,United States Grand Prix,2024,1,AllClear
20,United States Grand Prix,2024,1,AllClear
21,United States Grand Prix,2024,1,AllClear
22,United States Grand Prix,2024,1,AllClear
23,United States Grand Prix,2024,1,AllClear
24,United States Grand Prix,2024,1,AllClear
25,United States Grand Prix,2024,1,AllClear
26,United States Grand Prix,2024,1,AllClear
27,United States Grand Prix,2024,1,AllClear
28,United States Grand Prix,2024,1,AllClear
29,United States Grand Prix,2024,1,AllClear
30,United States Grand Prix,2024,1,AllClear
31,United States Grand Prix,2024,1,AllClear
32,United States Grand Prix,2024,1,AllClear
33,United States Grand Prix,2024,1,AllClear
34,United States Grand Prix,2024,1,AllClear
35,United States Grand Prix,2024,1,AllClear
36,United States Grand Prix,2024,1,AllClear
37,United States Grand Prix,2024,1,AllClear
38,United States Grand Prix,2024,1,AllClear
39,United States Grand Prix,2024,1,AllClear
40,United States Grand Prix,2024,2,Yellow
41,United States Grand Prix,2024,2,Yellow
42,United States Grand Prix,2024,1,AllClear
43,United States Grand Prix,2024,1,AllClear
44,United States Grand Prix,2024,1,AllClear
45,United States Grand Prix,2024,1,AllClear
46,United States Grand Prix,2024,1,AllClear
47,United States Grand Prix,2024,1,AllClear
48,United States Grand Prix,2024,1,AllClear
49,United States Grand Prix,2024,1,AllClear
50,United States Grand Prix,2024,1,AllClear
51,United States Grand Prix,2024,1,AllClear
52,United States Grand Prix,2024,1,AllClear
53,United States Grand Prix,2024,1,AllClear
54,United States Grand Prix,2024,1,AllClear
55,United States Grand Prix,2024,1,AllClear
56,United States Grand Prix,2024,1,AllClear
1,Mexico City Grand Prix,2024,4,SafetyCar
2,Mexico City Grand Prix,2024,4,SafetyCar
3,Mexico City Grand Prix,2024,4,SafetyCar
4,Mexico City Grand Prix,2024,4,SafetyCar
5,Mexico City Grand Prix,2024,4,SafetyCar
6,Mexico City Grand Prix,2024,4,SafetyCar
7,Mexico City Grand Prix,2024,1,AllClear
8,Mexico City Grand Prix,2024,1,AllClear
9,Mexico City Grand Prix,2024,1,AllClear
10,Mexico City Grand Prix,2024,1,AllClear
11,Mexico City Grand Prix,2024,1,AllClear
12,Mexico City Grand Prix,2024,1,AllClear
13,Mexico City Grand Prix,2024,1,AllClear
14,Mexico City Grand Prix,2024,1,AllClear
15,Mexico City Grand Prix,2024,1,AllClear
16,Mexico City Grand Prix,2024,1,AllClear
17,Mexico City Grand Prix,2024,1,AllClear
18,Mexico City Grand Prix,2024,1,AllClear
19,Mexico City Grand Prix,2024,1,AllClear
20,Mexico City Grand Prix,2024,1,AllClear
21,Mexico City Grand Prix,2024,1,AllClear
22,Mexico City Grand Prix,2024,1,AllClear
23,Mexico City Grand Prix,2024,1,AllClear
24,Mexico City Grand Prix,2024,1,AllClear
25,Mexico City Grand Prix,2024,1,AllClear
26,Mexico City Grand Prix,2024,1,AllClear
27,Mexico City Grand Prix,2024,1,AllClear
28,Mexico City Grand Prix,2024,1,AllClear
29,Mexico City Grand Prix,2024,1,AllClear
30,Mexico City Grand Prix,2024,1,AllClear
31,Mexico City Grand Prix,2024,1,AllClear
32,Mexico City Grand Prix,2024,1,AllClear
33,Mexico City Grand Prix,2024,1,AllClear
34,Mexico City Grand Prix,2024,1,AllClear
35,Mexico City Grand Prix,2024,1,AllClear
36,Mexico City Grand Prix,2024,1,AllClear
37,Mexico City Grand Prix,2024,1,AllClear
38,Mexico City Grand Prix,2024,1,AllClear
39,Mexico City Grand Prix,2024,1,AllClear
40,Mexico City Grand Prix,2024,1,AllClear
41,Mexico City Grand Prix,2024,1,AllClear
42,Mexico City Grand Prix,2024,1,AllClear
43,Mexico City Grand Prix,2024,1,AllClear
44,Mexico City Grand Prix,2024,1,AllClear
45,Mexico City Grand Prix,2024,1,AllClear
46,Mexico City Grand Prix,2024,1,AllClear
47,Mexico City Grand Prix,2024,1,AllClear
48,Mexico City Grand Prix,2024,1,AllClear
49,Mexico City Grand Prix,2024,1,AllClear
50,Mexico City Grand Prix,2024,1,AllClear
51,Mexico City Grand Prix,2024,1,AllClear
52,Mexico City Grand Prix,2024,1,AllClear
53,Mexico City Grand Prix,2024,1,AllClear
54,Mexico City Grand Prix,2024,1,AllClear
55,Mexico City Grand Prix,2024,1,AllClear
56,Mexico City Grand Prix,2024,1,AllClear
57,Mexico City Grand Prix,2024,1,AllClear
58,Mexico City Grand Prix,2024,1,AllClear
59,Mexico City Grand Prix,2024,1,AllClear
60,Mexico City Grand Prix,2024,1,AllClear
61,Mexico City Grand Prix,2024,1,AllClear
62,Mexico City Grand Prix,2024,1,AllClear
63,Mexico City Grand Prix,2024,1,AllClear
64,Mexico City Grand Prix,2024,1,AllClear
65,Mexico City Grand Prix,2024,1,AllClear
66,Mexico City Grand Prix,2024,1,AllClear
67,Mexico City Grand Prix,2024,1,AllClear
68,Mexico City Grand Prix,2024,1,AllClear
69,Mexico City Grand Prix,2024,1,AllClear
70,Mexico City Grand Prix,2024,1,AllClear
71,Mexico City Grand Prix,2024,1,AllClear
1,Las Vegas Grand Prix,2024,1,AllClear
2,Las Vegas Grand Prix,2024,1,AllClear
3,Las Vegas Grand Prix,2024,1,AllClear
4,Las Vegas Grand Prix,2024,1,AllClear
5,Las Vegas Grand Prix,2024,1,AllClear
6,Las Vegas Grand Prix,2024,1,AllClear
7,Las Vegas Grand Prix,2024,1,AllClear
8,Las Vegas Grand Prix,2024,1,AllClear
9,Las Vegas Grand Prix,2024,1,AllClear
10,Las Vegas Grand Prix,2024,1,AllClear
11,Las Vegas Grand Prix,2024,1,AllClear
12,Las Vegas Grand Prix,2024,1,AllClear
13,Las Vegas Grand Prix,2024,1,AllClear
14,Las Vegas Grand Prix,2024,1,AllClear
15,Las Vegas Grand Prix,2024,1,AllClear
16,Las Vegas Grand Prix,2024,1,AllClear
17,Las Vegas Grand Prix,2024,1,AllClear
18,Las Vegas Grand Prix,2024,1,AllClear
19,Las Vegas Grand Prix,2024,1,AllClear
20,Las Vegas Grand Prix,2024,1,AllClear
21,Las Vegas Grand Prix,2024,1,AllClear
22,Las Vegas Grand Prix,2024,1,AllClear
23,Las Vegas Grand Prix,2024,1,AllClear
24,Las Vegas Grand Prix,2024,1,AllClear
25,Las Vegas Grand Prix,2024,1,AllClear
26,Las Vegas Grand Prix,2024,1,AllClear
27,Las Vegas Grand Prix,2024,1,AllClear
28,Las Vegas Grand Prix,2024,1,AllClear
29,Las Vegas Grand Prix,2024,1,AllClear
30,Las Vegas Grand Prix,2024,1,AllClear
31,Las Vegas Grand Prix,2024,1,AllClear
32,Las Vegas Grand Prix,2024,1,AllClear
33,Las Vegas Grand Prix,2024,1,AllClear
34,Las Vegas Grand Prix,2024,1,AllClear
35,Las Vegas Grand Prix,2024,1,AllClear
36,Las Vegas Grand Prix,2024,1,AllClear
37,Las Vegas Grand Prix,2024,1,AllClear
38,Las Vegas Grand Prix,2024,1,AllClear
39,Las Vegas Grand Prix,2024,1,AllClear
40,Las Vegas Grand Prix,2024,1,AllClear
41,Las Vegas Grand Prix,2024,1,AllClear
42,Las Vegas Grand Prix,2024,1,AllClear
43,Las Vegas Grand Prix,2024,1,AllClear
44,Las Vegas Grand Prix,2024,1,AllClear
45,Las Vegas Grand Prix,2024,1,AllClear
46,Las Vegas Grand Prix,2024,1,AllClear
47,Las Vegas Grand Prix,2024,1,AllClear
48,Las Vegas Grand Prix,2024,1,AllClear
49,Las Vegas Grand Prix,2024,1,AllClear
50,Las Vegas Grand Prix,2024,1,AllClear
1,Qatar Grand Prix,2024,4,SafetyCar
2,Qatar Grand Prix,2024,4,SafetyCar
3,Qatar Grand Prix,2024,4,SafetyCar
4,Qatar Grand Prix,2024,4,SafetyCar
5,Qatar Grand Prix,2024,2,Yellow
6,Qatar Grand Prix,2024,1,AllClear
7,Qatar Grand Prix,2024,1,AllClear
8,Qatar Grand Prix,2024,1,AllClear
9,Qatar Grand Prix,2024,1,AllClear
10,Qatar Grand Prix,2024,1,AllClear
11,Qatar Grand Prix,2024,1,AllClear
12,Qatar Grand Prix,2024,1,AllClear
13,Qatar Grand Prix,2024,1,AllClear
14,Qatar Grand Prix,2024,1,AllClear
15,Qatar Grand Prix,2024,1,AllClear
16,Qatar Grand Prix,2024,1,AllClear
17,Qatar Grand Prix,2024,1,AllClear
18,Qatar Grand Prix,2024,1,AllClear
19,Qatar Grand Prix,2024,1,AllClear
20,Qatar Grand Prix,2024,1,AllClear
21,Qatar Grand Prix,2024,1,AllClear
22,Qatar Grand Prix,2024,1,AllClear
23,Qatar Grand Prix,2024,1,AllClear
24,Qatar Grand Prix,2024,1,AllClear
25,Qatar Grand Prix,2024,1,AllClear
26,Qatar Grand Prix,2024,1,AllClear
27,Qatar Grand Prix,2024,1,AllClear
28,Qatar Grand Prix,2024,1,AllClear
29,Qatar Grand Prix,2024,2,Yellow
30,Qatar Grand Prix,2024,2,Yellow
31,Qatar Grand Prix,2024,1,AllClear
32,Qatar Grand Prix,2024,1,AllClear
33,Qatar Grand Prix,2024,1,AllClear
34,Qatar Grand Prix,2024,4,SafetyCar
35,Qatar Grand Prix,2024,4,SafetyCar
36,Qatar Grand Prix,2024,4,SafetyCar
37,Qatar Grand Prix,2024,4,SafetyCar
38,Qatar Grand Prix,2024,4,SafetyCar
39,Qatar Grand Prix,2024,4,SafetyCar
40,Qatar Grand Prix,2024,4,SafetyCar
41,Qatar Grand Prix,2024,4,SafetyCar
42,Qatar Grand Prix,2024,4,SafetyCar
43,Qatar Grand Prix,2024,1,AllClear
44,Qatar Grand Prix,2024,1,AllClear
45,Qatar Grand Prix,2024,1,AllClear
46,Qatar Grand Prix,2024,1,AllClear
47,Qatar Grand Prix,2024,1,AllClear
48,Qatar Grand Prix,2024,1,AllClear
49,Qatar Grand Prix,2024,1,AllClear
50,Qatar Grand Prix,2024,1,AllClear
51,Qatar Grand Prix,2024,1,AllClear
52,Qatar Grand Prix,2024,1,AllClear
53,Qatar Grand Prix,2024,1,AllClear
54,Qatar Grand Prix,2024,1,AllClear
55,Qatar Grand Prix,2024,1,AllClear
56,Qatar Grand Prix,2024,1,AllClear
57,Qatar Grand Prix,2024,1,AllClear
1,Abu Dhabi Grand Prix,2024,2,Yellow
2,Abu Dhabi Grand Prix,2024,6,VSC
3,Abu Dhabi Grand Prix,2024,6,VSC
4,Abu Dhabi Grand Prix,2024,1,AllClear
5,Abu Dhabi Grand Prix,2024,1,AllClear
6,Abu Dhabi Grand Prix,2024,1,AllClear
7,Abu Dhabi Grand Prix,2024,1,AllClear
8,Abu Dhabi Grand Prix,2024,1,AllClear
9,Abu Dhabi Grand Prix,2024,1,AllClear
10,Abu Dhabi Grand Prix,2024,1,AllClear
11,Abu Dhabi Grand Prix,2024,1,AllClear
12,Abu Dhabi Grand Prix,2024,1,AllClear
13,Abu Dhabi Grand Prix,2024,1,AllClear
14,Abu Dhabi Grand Prix,2024,1,AllClear
15,Abu Dhabi Grand Prix,2024,1,AllClear
16,Abu Dhabi Grand Prix,2024,1,AllClear
17,Abu Dhabi Grand Prix,2024,1,AllClear
18,Abu Dhabi Grand Prix,2024,1,AllClear
19,Abu Dhabi Grand Prix,2024,1,AllClear
20,Abu Dhabi Grand Prix,2024,1,AllClear
21,Abu Dhabi Grand Prix,2024,1,AllClear
22,Abu Dhabi Grand Prix,2024,1,AllClear
23,Abu Dhabi Grand Prix,2024,1,AllClear
24,Abu Dhabi Grand Prix,2024,1,AllClear
25,Abu Dhabi Grand Prix,2024,1,AllClear
26,Abu Dhabi Grand Prix,2024,1,AllClear
27,Abu Dhabi Grand Prix,2024,1,AllClear
28,Abu Dhabi Grand Prix,2024,1,AllClear
29,Abu Dhabi Grand Prix,2024,1,AllClear
30,Abu Dhabi Grand Prix,2024,2,Yellow
31,Abu Dhabi Grand Prix,2024,2,Yellow
32,Abu Dhabi Grand Prix,2024,1,AllClear
33,Abu Dhabi Grand Prix,2024,1,AllClear
34,Abu Dhabi Grand Prix,2024,1,AllClear
35,Abu Dhabi Grand Prix,2024,1,AllClear
36,Abu Dhabi Grand Prix,2024,1,AllClear
37,Abu Dhabi Grand Prix,2024,1,AllClear
38,Abu Dhabi Grand Prix,2024,1,AllClear
39,Abu Dhabi Grand Prix,2024,1,AllClear
40,Abu Dhabi Grand Prix,2024,1,AllClear
41,Abu Dhabi Grand Prix,2024,1,AllClear
42,Abu Dhabi Grand Prix,2024,1,AllClear
43,Abu Dhabi Grand Prix,2024,1,AllClear
44,Abu Dhabi Grand Prix,2024,1,AllClear
45,Abu Dhabi Grand Prix,2024,1,AllClear
46,Abu Dhabi Grand Prix,2024,1,AllClear
47,Abu Dhabi Grand Prix,2024,1,AllClear
48,Abu Dhabi Grand Prix,2024,1,AllClear
49,Abu Dhabi Grand Prix,2024,1,AllClear
50,Abu Dhabi Grand Prix,2024,1,AllClear
51,Abu Dhabi Grand Prix,2024,1,AllClear
52,Abu Dhabi Grand Prix,2024,1,AllClear
53,Abu Dhabi Grand Prix,2024,1,AllClear
54,Abu Dhabi Grand Prix,2024,1,AllClear
55,Abu Dhabi Grand Prix,2024,1,AllClear
56,Abu Dhabi Grand Prix,2024,2,Yellow
57,Abu Dhabi Grand Prix,2024,2,Yellow
58,Abu Dhabi Grand Prix,2024,2,Yellow
